,"gross returns, 4h","net returns, 4h","gross returns, 8h","net returns, 8h","gross returns, 12h","net returns, 12h","gross returns, 24h","net returns, 24h"
2023-03-16 12:00:00,0.0024214159496636057,0.001756299670593838,,,-0.004812256761295398,-0.005587781594884748,,
2023-03-16 16:00:00,0.0058724037043500765,0.005123751180717601,0.0016798999311117401,0.0014317917441904015,,,,
2023-03-16 20:00:00,-0.0012421382893947773,-0.001483517599739605,,,,,,
2023-03-17 00:00:00,0.0022263796097436836,0.0019421381806746683,-0.0005922496653672193,-0.0009295771374791497,0.005487207786409334,0.004714755149440569,-0.010511876531778954,-0.010563705800071637
2023-03-17 04:00:00,-0.002435223778532133,-0.0027490616647838123,,,,,,
2023-03-17 08:00:00,0.004657565010564011,0.004174286353909252,-0.009002301121650404,-0.009095288926528453,,,,
2023-03-17 12:00:00,0.0006048137360706022,7.148040273726884e-05,,,-0.005961379800964761,-0.0063296035127368595,,
2023-03-17 16:00:00,-0.0018952603888298587,-0.0023183363772627036,0.005321421764116565,0.005012237255416274,,,,
2023-03-17 20:00:00,0.007266124372199729,0.006800741479230629,,,,,,
2023-03-18 00:00:00,0.0038224770963922374,0.0029626026039596054,0.0007289318657490628,0.00022705170921994994,0.0012337431188070656,0.0008235559941038118,-0.010062888242960026,-0.01007813214539905
2023-03-18 04:00:00,0.0003123881708447206,-0.00012172035628706243,,,,,,
2023-03-18 08:00:00,0.0014567113039905882,0.0007457832584995916,-0.001836620798215467,-0.002224294478109261,,,,
2023-03-18 12:00:00,-7.944735847445754e-05,-0.0004550546951496473,,,-0.00014750963530041561,-0.0002466371501930761,,
2023-03-18 16:00:00,0.002187992485304635,0.001987549517419807,0.0034212138720636728,0.0029141207122190898,,,,
2023-03-18 20:00:00,-0.0023612112558329713,-0.003081939792199038,,,,,,
2023-03-19 00:00:00,0.002378857744025184,0.0017474734638814422,0.0024530337682968843,0.0020523071311964987,0.0009282027238970778,0.0004984680347006562,0.0004680781178397838,0.0004528342154007594
2023-03-19 04:00:00,0.00016530228089241413,-0.0002543233572244321,,,,,,
2023-03-19 08:00:00,-0.002507505055758923,-0.00312216326576597,-0.006984436159629636,-0.007651856260554783,,,,
2023-03-19 12:00:00,0.002348653370140929,0.001870678180906278,,,-0.009681531318201724,-0.010115136716167929,,
2023-03-19 16:00:00,-0.00319258618283563,-0.003922769109664898,-0.00536281599333199,-0.005904371158099939,,,,
2023-03-19 20:00:00,-0.005241415550462063,-0.006104110372686784,,,,,,
2023-03-20 00:00:00,0.0008335913214741942,0.0004513042209534193,-0.0018532703980368877,-0.002213353992603241,-0.0005678698628027974,-0.0007695124335271473,0.01850369748740748,0.01825652554170612
2023-03-20 04:00:00,-0.0017675075497086041,-0.0026785185076442703,,,,,,
2023-03-20 08:00:00,0.0026378928534349973,0.0013716507219754747,-0.009691914611999726,-0.009830801012955092,,,,
2023-03-20 12:00:00,-0.001601064178564364,-0.002042333579894741,,,-0.0032276533922977095,-0.0033287091992358696,,
2023-03-20 16:00:00,-0.0036170770636691357,-0.004346455259600417,0.0064663282100544004,0.005997668600465256,,,,
2023-03-20 20:00:00,0.0032851432470979327,0.0030377827644433326,,,,,,
2023-03-21 00:00:00,0.003173557337873164,0.002390498240108184,-0.0009764758430573874,-0.001149928799119039,0.004429569723471236,0.00442051994971558,-0.001998751539093771,-0.002040983816620166
2023-03-21 04:00:00,0.00016961026530317206,-0.0001785952925798052,,,,,,
2023-03-21 08:00:00,0.0027860035382296245,0.0019237780736682311,0.002679079646939548,0.0022786367947725578,,,,
2023-03-21 12:00:00,0.005967778040653514,0.0053341061878492925,,,0.004099088841596051,0.004010854681535266,,
2023-03-21 16:00:00,-0.0014282777674098838,-0.0017509286609695106,0.0003955033453261287,-0.0001452490057710499,,,,
2023-03-21 20:00:00,0.001416728681541864,0.0011278813172617697,,,,,,
2023-03-22 00:00:00,-0.0014222984707335782,-0.0016281356443126874,0.0020172921341790376,0.0016677623536147743,0.004371331531165779,0.00420973435641071,0.008131244089285766,0.007877425358996448
2023-03-22 04:00:00,0.0009607980637620103,0.0007310249192563718,,,,,,
2023-03-22 08:00:00,-0.0018042892783867509,-0.0020440142793233963,0.0014666516829585977,0.001130118867115437,,,,
2023-03-22 12:00:00,5.22949874406299e-06,-0.0002692684593691586,,,0.0019713428494813902,0.0019683125464510873,,
2023-03-22 16:00:00,-0.003747634534019683,-0.004339469001782966,0.006091233400139769,0.00587218578109215,,,,
2023-03-22 20:00:00,0.00047121177933275775,0.00015265912287596063,,,,,,
2023-03-23 00:00:00,-3.163054502988347e-05,-0.00031138097044111434,-0.004754344613240466,-0.0049162493751452275,0.0012868634035195698,0.0010286778898462513,0.003814340367446859,0.0036304896653034735
2023-03-23 04:00:00,0.00212184636474212,0.0018525147461231795,,,,,,
2023-03-23 08:00:00,0.00256562642350327,0.002202049815065446,0.0011243155939003313,0.0007893949589796964,,,,
2023-03-23 12:00:00,0.0028771905468230434,0.002315678740299984,,,-0.00044579699702444666,-0.0007050812923560877,,
2023-03-23 16:00:00,0.00018261345352674435,-0.00022151615030278454,0.0007464695036024577,0.00041154886868182273,,,,
2023-03-23 20:00:00,0.0010098283410854263,0.0008525247518652373,,,,,,
2023-03-24 00:00:00,0.00021512645164142202,-7.822498742748093e-05,0.0003270861711312424,0.00012860878644696118,-0.0032105443943427348,-0.003231660533105932,-0.002473689032526188,-0.0026648013754677993
2023-03-24 04:00:00,-0.0024698425199423182,-0.0028999500468240387,,,,,,
2023-03-24 08:00:00,-0.0016413389479967425,-0.0020560854917755444,-0.0006173386713863183,-0.0008759593610414907,,,,
2023-03-24 12:00:00,0.00018800020992197712,-0.000345025903749298,,,-0.0011186067728378953,-0.001124639955341666,,
2023-03-24 16:00:00,0.00030144635198503826,-3.803137458946253e-05,0.0034578841576743597,0.0031110080185768893,,,,
2023-03-24 20:00:00,0.00032467978652016657,-0.00025135707983928054,,,,,,
2023-03-25 00:00:00,0.002730265182462195,0.0025143921665891794,0.0014223414375886994,0.0011065053357060858,0.0024278785367389654,0.002394696032968226,0.0031169425705093604,0.0030223749430149036
2023-03-25 04:00:00,-1.8258045553129276e-05,-0.0003326383013126954,,,,,,
2023-03-25 08:00:00,-0.0024769582326729985,-0.0027920052546165724,0.00040387600381306977,0.00015976157171198582,,,,
2023-03-25 12:00:00,0.002971480538384418,0.0027426404129925687,,,8.244996562507362e-05,5.831723560999067e-05,,
2023-03-25 16:00:00,-0.0022165426174197192,-0.0026319031189871176,0.002823679723104714,0.002696521440774018,,,,
2023-03-25 20:00:00,0.0015257049734216605,0.000912966753786889,,,,,,
2023-03-26 00:00:00,0.00033691515633956263,4.5995997978543835e-05,0.0014289312213841897,0.0010728930067252854,0.0024825347009935876,0.002476501518489817,0.004011204586310942,0.003950376796214859
2023-03-26 04:00:00,0.001948549426825972,0.0016302770015768026,,,,,,
2023-03-26 08:00:00,0.0018722159636784762,0.0018404699319324444,0.004316838540925774,0.0038986761633407817,,,,
2023-03-26 12:00:00,-0.00022553369874194488,-0.0005445813177895639,,,-0.0029342618720720965,-0.0029538697152093514,,
2023-03-26 16:00:00,-0.002728015514611016,-0.0029261943472726074,-0.0019367566425015,-0.002101097727772818,,,,
2023-03-26 20:00:00,0.0046570831411113815,0.00418372890913646,,,,,,
2023-03-27 00:00:00,-0.00047399484950112617,-0.0007621323824662453,-0.0026040727788145357,-0.002869189057884303,-0.0015551477976657705,-0.0015702307539251974,-0.001258589786155698,-0.001279801907367819
2023-03-27 04:00:00,-0.000694574470727619,-0.000915761712604516,,,,,,
2023-03-27 08:00:00,0.0018919498326932529,0.0018794106477402748,-0.0004939335515022783,-0.0006882982084972481,,,,
2023-03-27 12:00:00,-0.003394708975585468,-0.0036219817028581955,,,0.008677043694810205,0.008645369486665408,,
2023-03-27 16:00:00,-0.0019109157726947214,-0.001961072512506634,0.007994028105256096,0.0076282720222586335,,,,
2023-03-27 20:00:00,0.0007898646497654169,0.0005871842774779876,,,,,,
2023-03-28 00:00:00,0.00010331075521819694,-0.00022289817796748048,-0.0038436270123703028,-0.004034103202846493,-0.0017735780514555463,-0.0017765946427074316,0.004804240129755367,0.004470925273879535
2023-03-28 04:00:00,0.0008462105959171564,0.0005811312308377913,,,,,,
2023-03-28 08:00:00,0.002181992373170006,0.0015688843342555154,0.0011750105951950837,0.0010131058332903218,,,,
2023-03-28 12:00:00,0.0050299398098522016,0.004399332157939223,,,0.0014062748803573709,0.001386667037220116,,
2023-03-28 16:00:00,0.000826954619524677,0.000364939115648708,-0.0005612406272953677,-0.0009037393472134424,,,,
2023-03-28 20:00:00,-0.002198642216426521,-0.002198642216426521,,,,,,
2023-03-29 00:00:00,0.0013140287588874785,0.0011546741867021124,-0.0036940733413736234,-0.0038242344530801213,-0.0053392459195678674,-0.005438915909021139,0.0031746895642031495,0.003035572786671738
2023-03-29 04:00:00,0.0039311393305542005,0.0034666068293142463,,,,,,
2023-03-29 08:00:00,0.0035877914124000467,0.0030290309688048274,0.001004192753804869,0.0007297741491537063,,,,
2023-03-29 12:00:00,-7.44994123637857e-05,-0.0003382189245589077,,,-0.0036136821342967083,-0.003908391881638035,,
2023-03-29 16:00:00,0.0031415618890925437,0.0028382082305559585,0.0030819186499791125,0.0029299806654829886,,,,
2023-03-29 20:00:00,0.0014813023445472552,0.0010408491371154945,,,,,,
2023-03-30 00:00:00,0.0020102853469942195,0.0014484065718585056,-0.002487369515229857,-0.002595896647012803,0.0016982175636983368,0.0014212482867290597,0.006530878643828912,0.0062546776090912914
2023-03-30 04:00:00,0.0026319852322820364,0.0021479665141878788,,,,,,
2023-03-30 08:00:00,0.0033463598085890964,0.003254886940372042,-0.00013395956815172232,-0.0003882231340431952,,,,
2023-03-30 12:00:00,0.00023922318468037,-9.566296632446586e-05,,,0.0045201093656919555,0.004414528671875967,,
2023-03-30 16:00:00,0.00028191420448937213,-0.00014062705013584057,0.0018986228804475929,0.0018053995746211363,,,,
2023-03-30 20:00:00,0.0008114812452013039,0.0005989208587278739,,,,,,
2023-03-31 00:00:00,0.0035298477249091536,0.0033522079733563585,-0.001825789214511797,-0.002105766351653225,0.0022987645637250705,0.0022897147899694145,0.0001289444714112003,-0.0001210555285887997
2023-03-31 04:00:00,-0.0034696825084755403,-0.003899693582672661,,,,,,
2023-03-31 08:00:00,0.003995816852822433,0.0033686048774147874,0.001188885869013146,0.001053455381297173,,,,
2023-03-31 12:00:00,0.004078892317286636,0.003743673130343311,,,-0.005989186909568123,-0.006090640358080395,,
2023-03-31 16:00:00,0.0023891427392351543,0.002052634802727218,-0.002937170026975542,-0.003431475147142731,,,,
2023-03-31 20:00:00,-0.0023442933930239037,-0.0026252457739762845,,,,,,
2023-04-01 00:00:00,-0.0069984170312538535,-0.007163496396333219,-0.011987831445439691,-0.012362555645970344,-0.009701521506974252,-0.009805374516709615,0.014674190898150275,0.014178255938800682
2023-04-01 04:00:00,0.001126177975268189,0.0010388763879666018,,,,,,
2023-04-01 08:00:00,0.0024041691682547784,0.0023628993269849373,0.004664521555931495,0.004522278852398469,,,,
2023-04-01 12:00:00,-0.0008985539043172181,-0.0011431363749866454,,,0.004825823083790993,0.004816773310035337,,
2023-04-01 16:00:00,-0.001270241957260436,-0.001446281869655575,0.003230783436312787,0.0030924059848070535,,,,
2023-04-01 20:00:00,0.004963260426129167,0.004667098541623157,,,,,,
2023-04-02 00:00:00,-0.0026765752458193398,-0.0029760921540319,0.0052757925199686095,0.005246606652073064,0.0020299106507068562,0.0019462962259159608,-0.0039184952909270855,-0.004089319385531668
2023-04-02 04:00:00,0.0015608704690492031,0.001520612820095902,,,,,,
2023-04-02 08:00:00,0.0022149283363904634,0.0021875531351022185,-0.0020142647469543863,-0.002054203303021975,,,,
2023-04-02 12:00:00,-0.0034000378848830994,-0.0035793339511356872,,,0.0029411180353100617,0.0028520874580441904,,
2023-04-02 16:00:00,0.0003759222877315762,0.00013209896129955407,0.00047446729748536795,0.00035925992421347855,,,,
2023-04-02 20:00:00,0.0012290378371718068,0.001063176323484206,,,,,,
2023-04-03 00:00:00,0.001772374889211883,0.00150037120851255,0.0008416815565417096,0.000604279729595945,6.630169214885413e-05,6.328510089696876e-05,0.006029762861053578,0.005709640909834066
2023-04-03 04:00:00,-0.0014912935778430758,-0.0018627221492716472,,,,,,
2023-04-03 08:00:00,0.003033897661215466,0.002682252848701088,-0.0006968859499563577,-0.0009916314343570145,,,,
2023-04-03 12:00:00,0.002748872434368228,0.0022142508562683887,,,-0.0025419832994261257,-0.0025615911425633806,,
2023-04-03 16:00:00,0.008309750879606918,0.007934549591362151,0.006680277108659502,0.006342335480395292,,,,
2023-04-03 20:00:00,-0.0007912368413476827,-0.0011036361972252993,,,,,,
2023-04-04 00:00:00,0.00021090185453961425,-6.285015834283351e-05,0.000859711318005607,0.0008059478771453919,0.005304745780416805,0.005126766896555569,-0.008524166273563515,-0.008855282311996627
2023-04-04 04:00:00,-0.0031523215354850483,-0.003289151533184611,,,,,,
2023-04-04 08:00:00,0.001585597388560382,0.0013982958012587947,-0.006895106558883928,-0.006910467541986846,,,,
2023-04-04 12:00:00,0.003756278347216689,0.0035626275535658954,,,-0.0029771696735092336,-0.00307215116260837,,
2023-04-04 16:00:00,0.0009252297972725995,0.0005431732065203566,0.0016403408849972904,0.0016096189187914532,,,,
2023-04-04 20:00:00,-0.0004425165019354724,-0.0005520173070884515,,,,,,
2023-04-05 00:00:00,0.0015322658208974489,0.0013870852365864298,-0.0011574927231646154,-0.0012665557031953374,-0.0036532720705472637,-0.0037479519005212112,-0.004232437587122075,-0.00446435860727839
2023-04-05 04:00:00,0.0031928826805234247,0.003048369222966489,,,,,,
2023-04-05 08:00:00,-0.0005807382128774844,-0.0007176142193187083,0.0010980772195846211,0.0010750357449302432,,,,
2023-04-05 12:00:00,-0.0008480471444135576,-0.0010332323295987429,,,0.0002932414860720432,0.00020818268522376868,,
2023-04-05 16:00:00,0.0019750980744581144,0.0019090755301747005,0.002325172699817905,0.002302131225163527,,,,
2023-04-05 20:00:00,0.0020133544066315797,0.00180985774226535,,,,,,
2023-04-06 00:00:00,0.002940925431713037,0.002809478456787801,0.003631451839495049,0.003189308420365005,0.005723567063539231,0.005470479799925651,0.0075092593343939265,0.007142784883450322
2023-04-06 04:00:00,-0.004535299315285805,-0.004636748590648124,,,,,,
2023-04-06 08:00:00,-0.0065565137680635745,-0.006772294766453269,-0.012297208248477113,-0.012664936079825193,,,,
2023-04-06 12:00:00,0.005972897366776874,0.0058569553377913666,,,-0.010480490263693173,-0.010492611475814385,,
2023-04-06 16:00:00,-0.004170909919465827,-0.004348043574860351,0.0024106574726478203,0.002401355147066425,,,,
2023-04-06 20:00:00,0.002294943702132639,0.00183524425892495,,,,,,
2023-04-07 00:00:00,0.00022429500796645603,0.00020235143429874443,0.0005546759978339124,0.00028535051097439276,-0.0019518326977228336,-0.0019548630007531365,-0.0035416290426969377,-0.00374284855489206
2023-04-07 04:00:00,0.0014785187391352604,0.0014377663880380817,,,,,,
2023-04-07 08:00:00,-0.0010155315664451803,-0.001031205547636403,-0.0007448776995257395,-0.0008119508702574469,,,,
2023-04-07 12:00:00,0.0011952808523004455,0.0007874241745787003,,,-0.00020636452954970894,-0.00032394302948115004,,
2023-04-07 16:00:00,0.00019741615108550523,7.001794542643003e-05,-0.0036390146642654867,-0.0036756000301191452,,,,
2023-04-07 20:00:00,0.001987403421924868,0.0016318478663693123,,,,,,
2023-04-08 00:00:00,0.0004497760040551394,0.00036564901992815527,0.004241394305364629,0.004189565037071946,0.001804322779332958,0.001804322779332958,0.004993504046782499,0.0048144020512170885
2023-04-08 04:00:00,0.0010338578010784596,0.0009324085257161408,,,,,,
2023-04-08 08:00:00,0.00042448073371600936,0.00032625207026995464,-0.0004793890879497356,-0.0005373159172180283,,,,
2023-04-08 12:00:00,0.0005068110993545748,0.0003682557738427276,,,-0.00024069093500781531,-0.00024069093500781531,,
2023-04-08 16:00:00,-0.002331387841782158,-0.002443488140838979,0.00038844598414861,0.00032747037439251244,,,,
2023-04-08 20:00:00,0.0008068222810902871,0.0006888098587300387,,,,,,
2023-04-09 00:00:00,0.002489621950383279,0.0023882186837626213,0.0027639828478032455,0.0027334950429251967,0.0033510000496534778,0.0015133337943401633,0.0028580295182184124,0.0010909533511422452
2023-04-09 04:00:00,-0.0001298946703111007,-0.00028126343037551297,,,,,,
2023-04-09 08:00:00,0.0012530248620748414,-0.000800968343342652,0.003816071910945543,0.001658209752778506,,,,
2023-04-09 12:00:00,0.002248396508029051,0.0017849278195403143,,,-0.0008035376458578898,-0.0011390143642614375,,
2023-04-09 16:00:00,0.00045630067272407846,-8.457075202866152e-05,0.0005343750106284152,0.0003704301319776541,,,,
2023-04-09 20:00:00,0.0018327886009716038,0.0012593837152769787,,,,,,
2023-04-10 00:00:00,0.0017495663357127993,0.0010386642526136274,0.0008327365019497614,0.0003419218137916197,0.0027633194772710384,0.0021797645533759348,-0.0002457472738635118,-0.00038088240899864694
2023-04-10 04:00:00,0.00280292261660186,0.002209025116252747,,,,,,
2023-04-10 08:00:00,0.0003001128711325827,-8.914012393436589e-05,0.0018455637593062981,0.0016059324229007682,,,,
2023-04-10 12:00:00,0.0005147540901500754,9.04047426251063e-05,,,0.003972743215492327,0.0037877808094772896,,
2023-04-10 16:00:00,0.0010537678496207138,0.0004987704011990471,0.0032699110697235146,0.002813864428193002,,,,
2023-04-10 20:00:00,0.0004934745305933033,1.4228582742704325e-05,,,,,,
2023-04-11 00:00:00,0.0029560411375545463,0.002659441658602126,0.00013616817767951283,-0.00021989242838109334,0.0024653726218494586,0.0020649526530084374,0.000701996275268769,0.0006179121911846849
2023-04-11 04:00:00,0.0024307949157349137,0.0020869035130199817,,,,,,
2023-04-11 08:00:00,0.000778442242882962,0.0006019716546476679,0.0009115821726481995,0.0006746426415910215,,,,
2023-04-11 12:00:00,0.0007323082109322171,0.00026473656688998483,,,0.0038938870376445966,0.0032575234012809603,,
2023-04-11 16:00:00,-0.00032571409489252163,-0.0006513909885392862,0.0004510367875613871,-7.439362022196202e-05,,,,
2023-04-11 20:00:00,0.00036564521746752424,-0.00011262529251030286,,,,,,
2023-04-12 00:00:00,0.001675781950833545,0.000837328450311079,0.0023649962793242307,0.0021176086201718657,0.00020418346456288353,-0.0003276347172552984,0.0037727976849989825,0.0036156028962252462
2023-04-12 04:00:00,-0.00044136623479922195,-0.0012140935075264946,,,,,,
2023-04-12 08:00:00,0.0006041948976075754,0.00010889709196494201,-0.00306289258895521,-0.0035326109235162256,,,,
2023-04-12 12:00:00,0.0026439941244476178,0.0016234089624831453,,,-0.0009144242566034828,-0.0013287997185399204,,
2023-04-12 16:00:00,0.0005843624961804541,3.704043839328002e-05,0.0017876020834564279,0.001191495914056935,,,,
2023-04-12 20:00:00,-0.0019825125755206694,-0.0027115019657253632,,,,,,
2023-04-13 00:00:00,0.002740784031029543,0.0023659760433183295,2.571729920875022e-06,-0.000607259299264993,0.00017466359295010157,-0.00013296759699816166,0.003141831855027791,0.002987048500244436
2023-04-13 04:00:00,0.001024859535676321,0.0006669486293783178,,,,,,
2023-04-13 08:00:00,-0.00022013322273569302,-0.0007562315330275518,0.002313720389403652,0.0016955277028997701,,,,
2023-04-13 12:00:00,-0.000884399756983065,-0.0011987098240468694,,,0.0051959168336297495,0.004296198722283731,,
2023-04-13 16:00:00,-0.0013753906667018489,-0.0017641101788969707,-0.0025285065987334264,-0.0031818911914369046,,,,
2023-04-13 20:00:00,0.0019112434448138804,0.0014856318576169274,,,,,,
2023-04-14 00:00:00,-0.003374741753993152,-0.0037711381503895483,-0.0036830767058781263,-0.004025933848735269,-0.0004839502882867098,-0.0010855006758836092,-0.004722421688061126,-0.004980679946319385
2023-04-14 04:00:00,0.0014226248561650318,0.0008245847107564655,,,,,,
2023-04-14 08:00:00,0.0019254495327162993,0.001169421453468406,-0.00045308302098544164,-0.0007574294727003144,,,,
2023-04-14 12:00:00,0.0028428665493572982,0.002208485562035134,,,-0.0014638089879025348,-0.002145886519980067,,
2023-04-14 16:00:00,-0.002024513336603869,-0.0028293181414086738,0.0014356532390259367,0.0008234822445020008,,,,
2023-04-14 20:00:00,-0.0009494412669277759,-0.0016521439696304786,,,,,,
2023-04-15 00:00:00,0.002090971767459567,0.0016945753710631705,0.0015114197812839472,0.0011811505980735876,0.002066781552476613,0.0016571177533391294,0.0022136835192636344,0.0021025724081525235
2023-04-15 04:00:00,-0.0023879627921432464,-0.0026492240534045077,,,,,,
2023-04-15 08:00:00,-0.0002075165716663232,-0.0009337405331844024,-0.001594806371411556,-0.0017539655305707153,,,,
2023-04-15 12:00:00,-0.0002722060135003827,-0.000667481379363984,,,-0.0027929627915126696,-0.0029813409767948796,,
2023-04-15 16:00:00,0.0030977548903244607,0.0027283855209550914,0.0013850370208880322,0.0013159679518189632,,,,
2023-04-15 20:00:00,-0.001051280176007902,-0.0014176465423742684,,,,,,
2023-04-16 00:00:00,0.003663522744957496,0.0031289882104229617,-0.005975807870531494,-0.006204036098759722,-0.003953542621980465,-0.004142079575223301,-0.004703910885154974,-0.004956163137407227
2023-04-16 04:00:00,-0.0027791199479416254,-0.003100441269262947,,,,,,
2023-04-16 08:00:00,0.0030721904381220107,0.002797415663347236,-0.00033248772280760805,-0.0004405958309157162,,,,
2023-04-16 12:00:00,0.00043431688829844345,0.00023912169310324823,,,-0.0003113525098875989,-0.0005595282874751412,,
2023-04-16 16:00:00,-0.002777186904354811,-0.0033567664839343906,0.0006427014806062164,0.00044150027940501513,,,,
2023-04-16 20:00:00,0.00024836157658679974,-6.995674173151869e-05,,,,,,
2023-04-17 00:00:00,0.0021876375183240235,0.0014819318126183178,0.0031002150800372922,0.00249811297793519,0.001784701472571345,0.001098739492491718,0.005143414466874564,0.004876147199607297
2023-04-17 04:00:00,0.0026630205375833354,0.0021855430601058577,,,,,,
2023-04-17 08:00:00,0.001659487839450477,0.0012255539055165431,-0.0003778340131990671,-0.000981437616802671,,,,
2023-04-17 12:00:00,-0.0015896067759805037,-0.001733750920124648,,,0.0012353405723374983,0.0005973315225637426,,
2023-04-17 16:00:00,-0.0013748292632534617,-0.001615069503493702,7.608359109762447e-05,-2.7520012505979102e-05,,,,
2023-04-17 20:00:00,-0.001867069022949821,-0.002032234188114986,,,,,,
2023-04-18 00:00:00,0.001673737728894618,0.0014349989901558794,0.0017202018047031767,0.0014048864893878616,0.0033490798534830993,0.0030317027001926333,-0.0012810182450601764,-0.001468705932747864
2023-04-18 04:00:00,-0.004413729915854842,-0.004753069255194182,,,,,,
2023-04-18 08:00:00,-0.001003997979374309,-0.0012562502316265612,-0.004438401260895524,-0.004882845705339968,,,,
2023-04-18 12:00:00,0.0023000186848549683,0.0019501688350051184,,,-0.0027990510664664043,-0.0029990510664664044,,
2023-04-18 16:00:00,0.0021885027447497273,0.0020653796216266044,0.003686258830714004,0.0034355080799632533,,,,
2023-04-18 20:00:00,-0.002622500549032361,-0.0028447227712545833,,,,,,
2023-04-19 00:00:00,0.002027240603888826,0.0016939072705554929,0.0005309607241482167,0.00027270246588995844,0.002632044390043763,0.0022977627399726392,-0.006411138464912671,-0.006562790116564323
2023-04-19 04:00:00,0.0002203080079416988,-0.0005441843039190341,,,,,,
2023-04-19 08:00:00,0.0005092456126139525,-0.0001397932741958323,0.007097201674331977,0.006247133424263727,,,,
2023-04-19 12:00:00,0.00016234307483447468,-0.0003694889782014087,,,0.0029119290646430662,0.002612450638848851,,
2023-04-19 16:00:00,-0.00017515763060406355,-0.0007597341100897887,0.001143317947209474,0.0009327118866034134,,,,
2023-04-19 20:00:00,0.0007400612799532691,0.0003090798629962423,,,,,,
2023-04-20 00:00:00,-0.0013264362183483644,-0.0016425182206372632,0.0002526806403283134,-0.0001465549589072858,-0.0007104721141892663,-0.000981690701197327,0.006062161797162358,0.005803903538904099
2023-04-20 04:00:00,-0.00030149243082815336,-0.00039867111421373327,,,,,,
2023-04-20 08:00:00,0.003319423625111983,0.002941680678403519,0.000783571919326455,0.00036198970362659216,,,,
2023-04-20 12:00:00,-9.523311777909004e-05,-0.00030996666009883926,,,0.0003226451029153779,2.3846304116579143e-05,,
2023-04-20 16:00:00,-0.0003023323059980611,-0.0009086293220313855,0.0029174490693307377,0.0025897097653539876,,,,
2023-04-20 20:00:00,0.00152116200460676,0.001067171971869099,,,,,,
2023-04-21 00:00:00,0.0014651066905996383,0.0011719484162749595,0.002727226174106489,0.002368994466789416,0.0017684645053794806,0.001583779820694796,0.005716518304943758,0.005653455241880695
2023-04-21 04:00:00,0.00016161490598844505,-0.00016460460620667698,,,,,,
2023-04-21 08:00:00,0.0009491676542146186,0.0006534359468975454,0.000259340992475769,6.48840594271758e-05,,,,
2023-04-21 12:00:00,0.0006878786585924934,0.0005628786585924934,,,0.0025209778893958,0.0023696852433663118,,
2023-04-21 16:00:00,-0.0009991489510551461,-0.0014788996224306384,0.00038032381134384466,0.00018623243135599057,,,,
2023-04-21 20:00:00,-0.0013512562502832164,-0.001361814319664815,,,,,,
2023-04-22 00:00:00,0.00018951373839410333,8.883670644772156e-05,-0.0017444424197542484,-0.0021209727592356705,-0.0021950130394911903,-0.0023510002926920657,0.004586969957024485,0.0040697263976756624
2023-04-22 04:00:00,0.0025737457534927887,0.002444347597469246,,,,,,
2023-04-22 08:00:00,0.0011362759166845498,0.0010246620403647911,0.0030751629840745885,0.0030563542066451214,,,,
2023-04-22 12:00:00,0.0006634439939070804,0.00040311216886937303,,,0.0013113152847458323,0.0011333364008845955,,
2023-04-22 16:00:00,0.0030308019594058448,0.0028175975167896374,0.0021803348508285907,0.0016613454975789481,,,,
2023-04-22 20:00:00,-0.0011279477368841978,-0.001423573679568964,,,,,,
2023-04-23 00:00:00,0.0013399144799935113,0.0011905932130251854,-0.0007597505350344751,-0.0009735468412538871,0.003225269435087846,0.0028512121198540604,0.0010657922260726984,0.0008623331278767581
2023-04-23 04:00:00,-0.0008119231829544816,-0.001035150935593999,,,,,,
2023-04-23 08:00:00,0.0008945654060531277,0.000567224119888312,-0.0018946525787961568,-0.0020326370749201876,,,,
2023-04-23 12:00:00,-0.0008854903618564617,-0.0011152106415767415,,,0.0010260211874721494,0.0007840905690709428,,
2023-04-23 16:00:00,-0.00014332187602912613,-0.0002732779880285818,0.0025101622757269628,0.0021749383443522697,,,,
2023-04-23 20:00:00,0.0007517490022208344,0.0006777577177032342,,,,,,
2023-04-24 00:00:00,-2.1880269099850585e-05,-0.0003094483801973734,0.0006221223651024576,0.00027259258453819426,0.0004501972076026063,0.00034255974702396925,-0.00120540147986132,-0.0012969930714529115
2023-04-24 04:00:00,0.0005465514815070537,0.00023803646710968633,,,,,,
2023-04-24 08:00:00,0.0017801991249438223,0.0014568205427417107,0.0004894832925791592,9.284248436994166e-05,,,,
2023-04-24 12:00:00,0.0006303384633371613,0.0004433098057202684,,,0.0021063439227330615,0.0019105945740425364,,
2023-04-24 16:00:00,-0.001439767067960527,-0.0014865242323647502,0.0005237840473867371,0.00028261661267091527,,,,
2023-04-24 20:00:00,0.0005492923035947283,0.0005191263910758746,,,,,,
2023-04-25 00:00:00,-0.000626570692304338,-0.0009515744290727806,0.002690026568473903,0.0026408714225445635,0.002076335982222828,0.001817743964484469,0.00484824070772269,0.0047311235906055725
2023-04-25 04:00:00,-0.0006144475650957129,-0.0009072403578885056,,,,,,
2023-04-25 08:00:00,0.0004761372606645184,0.0003560171405443983,-0.001120018695086018,-0.0012551953463917015,,,,
2023-04-25 12:00:00,-0.0022679469997786425,-0.002479658711490354,,,-0.0004981059217854826,-0.0008371161316550232,,
2023-04-25 16:00:00,0.001715575311504826,0.00152938912531864,-0.0009823787270158467,-0.0009977397101187653,,,,
2023-04-25 20:00:00,0.004564071376172418,0.00400630451840556,,,,,,
