,0
2022-12-17 16:00:00,-25.012706108972164
2022-12-17 20:00:00,-25.198516220737996
2022-12-18 00:00:00,-25.248757098544175
2022-12-18 04:00:00,-25.642289390181503
2022-12-18 08:00:00,-24.16257926367984
2022-12-18 12:00:00,-23.88456337078072
2022-12-18 16:00:00,-23.570222353630065
2022-12-18 20:00:00,-23.568704517600473
2022-12-19 00:00:00,-24.05969870528699
2022-12-19 04:00:00,-23.92107163112446
2022-12-19 08:00:00,-25.49555371714683
2022-12-19 12:00:00,-25.807875257994585
2022-12-19 16:00:00,-25.269498879651394
2022-12-19 20:00:00,-23.088606146785068
2022-12-20 00:00:00,-24.021357314006288
2022-12-20 04:00:00,-23.895602214429424
2022-12-20 08:00:00,-23.373562049511484
2022-12-20 12:00:00,-23.9406365893889
2022-12-20 16:00:00,-23.68924206739572
2022-12-20 20:00:00,-22.939893258467187
2022-12-21 00:00:00,-23.077056510884432
2022-12-21 04:00:00,-22.543346744327106
2022-12-21 08:00:00,-21.99656806932855
2022-12-21 12:00:00,-21.767947868118686
2022-12-21 16:00:00,-22.040390700716358
2022-12-21 20:00:00,-22.273733078981174
2022-12-22 00:00:00,-22.53420639438346
2022-12-22 04:00:00,-21.743931794800154
2022-12-22 08:00:00,-22.58933048245389
2022-12-22 12:00:00,-22.844466583044852
2022-12-22 16:00:00,-22.2632586218437
2022-12-22 20:00:00,-21.367084496030614
2022-12-23 00:00:00,-21.255079477271618
2022-12-23 04:00:00,-21.252449602357714
2022-12-23 08:00:00,-21.312836918264797
2022-12-23 12:00:00,-21.312586442955595
2022-12-23 16:00:00,-21.27636851552536
2022-12-23 20:00:00,-21.24263028647825
2022-12-24 00:00:00,-21.24180279522751
2022-12-24 04:00:00,-21.205517354795933
2022-12-24 08:00:00,-21.194250398967828
2022-12-24 12:00:00,-21.194576938074523
2022-12-24 16:00:00,-21.19689577762229
2022-12-24 20:00:00,-21.236888501671967
2022-12-25 00:00:00,-21.256469693914088
2022-12-25 04:00:00,-21.254441196318496
2022-12-25 08:00:00,-21.25395653655406
2022-12-25 12:00:00,-21.289297963536736
2022-12-25 16:00:00,-21.291020853716695
2022-12-25 20:00:00,-21.303617001061117
2022-12-26 00:00:00,-21.256886858251644
2022-12-26 04:00:00,-21.254487177843107
2022-12-26 08:00:00,-21.285006974186867
2022-12-26 12:00:00,-21.274981125712124
2022-12-26 16:00:00,-21.274560290186034
2022-12-26 20:00:00,-21.2745504143348
2022-12-27 00:00:00,-21.29487953215022
2022-12-27 04:00:00,-21.29543752218626
2022-12-27 08:00:00,-21.09548751737989
2022-12-27 12:00:00,-21.104927315387474
2022-12-27 16:00:00,-21.203227941524492
2022-12-27 20:00:00,-21.20769379119131
2022-12-28 00:00:00,-21.142542892047214
2022-12-28 04:00:00,-21.094157058492396
2022-12-28 08:00:00,-21.11045159398539
2022-12-28 12:00:00,-21.028776588533123
2022-12-28 16:00:00,-20.988475597521695
2022-12-28 20:00:00,-21.023664004931963
2022-12-29 00:00:00,-21.000966391504125
2022-12-29 04:00:00,-20.991058181570477
2022-12-29 08:00:00,-20.974885687880924
2022-12-29 12:00:00,-20.94881853321097
2022-12-29 16:00:00,-20.942014634069835
2022-12-29 20:00:00,-20.917405919723183
2022-12-30 00:00:00,-20.951932248367694
2022-12-30 04:00:00,-20.980287470070497
2022-12-30 08:00:00,-20.980003853319477
2022-12-30 12:00:00,-20.837458885871772
2022-12-30 16:00:00,-20.869519730725923
2022-12-30 20:00:00,-20.898883884760608
2022-12-31 00:00:00,-20.931540343162073
2022-12-31 04:00:00,-20.929403015607896
2022-12-31 08:00:00,-20.92175179585244
2022-12-31 12:00:00,-20.831962075021462
2022-12-31 16:00:00,-20.872018344558516
2022-12-31 20:00:00,-20.87180086942336
2023-01-01 00:00:00,-20.81942215815997
2023-01-01 04:00:00,-20.769455454196002
2023-01-01 08:00:00,-20.79888173443791
2023-01-01 12:00:00,-20.83524024679743
2023-01-01 16:00:00,-20.758015931824755
2023-01-01 20:00:00,-20.760260595457748
2023-01-02 00:00:00,-20.776609163627572
2023-01-02 04:00:00,-20.82804248876783
2023-01-02 08:00:00,-20.776244973112302
2023-01-02 12:00:00,-20.82398074933992
2023-01-02 16:00:00,-20.88780950634828
2023-01-02 20:00:00,-20.930409566344782
2023-01-03 00:00:00,-20.915653805499016
2023-01-03 04:00:00,-20.951303970809345
2023-01-03 08:00:00,-20.971487694193968
2023-01-03 12:00:00,-20.98889652628718
2023-01-03 16:00:00,-20.96791250029597
2023-01-03 20:00:00,-20.94982066984888
2023-01-04 00:00:00,-20.958519728411456
2023-01-04 04:00:00,-20.857654491446706
2023-01-04 08:00:00,-20.886682283179073
2023-01-04 12:00:00,-20.870658772855144
2023-01-04 16:00:00,-20.764670734712222
2023-01-04 20:00:00,-20.688093261984783
2023-01-05 00:00:00,-20.81261785630404
2023-01-05 04:00:00,-20.823346065146612
2023-01-05 08:00:00,-20.81269729758885
2023-01-05 12:00:00,-20.821541794735023
2023-01-05 16:00:00,-20.81174346398953
2023-01-05 20:00:00,-20.835525781572667
2023-01-06 00:00:00,-20.824496723187934
2023-01-06 04:00:00,-20.845929529635903
2023-01-06 08:00:00,-20.822716074311703
2023-01-06 12:00:00,-20.810688870371724
2023-01-06 16:00:00,-20.794553712454455
2023-01-06 20:00:00,-20.80736982294383
2023-01-07 00:00:00,-20.854151352043047
2023-01-07 04:00:00,-20.817679611231043
2023-01-07 08:00:00,-20.887639989903064
2023-01-07 12:00:00,-20.85276241666934
2023-01-07 16:00:00,-20.798135288342603
2023-01-07 20:00:00,-20.88810866480206
2023-01-08 00:00:00,-20.81812954972605
2023-01-08 04:00:00,-20.78814473662148
2023-01-08 08:00:00,-20.788140875505665
2023-01-08 12:00:00,-20.78811659101238
2023-01-08 16:00:00,-20.78620963166993
2023-01-08 20:00:00,-20.78807045808634
2023-01-09 00:00:00,-20.78719269526157
2023-01-09 04:00:00,-20.78812578685827
2023-01-09 08:00:00,-20.78735272954884
2023-01-09 12:00:00,-20.78739360028134
2023-01-09 16:00:00,-20.788252761878564
2023-01-09 20:00:00,-20.787277084694114
2023-01-10 00:00:00,-20.79019229995366
2023-01-10 04:00:00,-20.79019561556694
2023-01-10 08:00:00,-20.79021859868696
2023-01-10 12:00:00,-20.790206834932267
2023-01-10 16:00:00,-20.790217642564908
2023-01-10 20:00:00,-20.79025164451878
2023-01-11 00:00:00,-20.789297175945496
2023-01-11 04:00:00,-20.789299390217952
2023-01-11 08:00:00,-20.78929426575076
2023-01-11 12:00:00,-20.789195424205463
2023-01-11 16:00:00,-20.79004425374978
2023-01-11 20:00:00,-20.789255315255193
2023-01-12 00:00:00,-20.789302627379545
2023-01-12 04:00:00,-20.790268827404557
2023-01-12 08:00:00,-20.790196851385584
2023-01-12 12:00:00,-20.790233763063448
2023-01-12 16:00:00,-20.79122067198303
2023-01-12 20:00:00,-20.791284864751166
2023-01-13 00:00:00,-20.791232698291992
2023-01-13 04:00:00,-20.79041133716721
2023-01-13 08:00:00,-20.78855303198493
2023-01-13 12:00:00,-20.78942004649859
2023-01-13 16:00:00,-20.78939913950397
2023-01-13 20:00:00,-20.790381470003958
2023-01-14 00:00:00,-20.79305979344336
2023-01-14 04:00:00,-20.834770573783768
2023-01-14 08:00:00,-20.83494926197813
2023-01-14 12:00:00,-20.83734363727731
2023-01-14 16:00:00,-20.83203101741434
2023-01-14 20:00:00,-20.828936856252085
2023-01-15 00:00:00,-20.822143077081197
2023-01-15 04:00:00,-20.82252530677048
2023-01-15 08:00:00,-20.83050861388449
2023-01-15 12:00:00,-20.830170272109434
2023-01-15 16:00:00,-20.82467934961532
2023-01-15 20:00:00,-20.76620722254896
2023-01-16 00:00:00,-20.233568756276988
2023-01-16 04:00:00,-23.11370025417274
2023-01-16 08:00:00,-22.27984662760756
2023-01-16 12:00:00,-21.075015523365064
2023-01-16 16:00:00,-20.069460935279782
2023-01-16 20:00:00,-19.917003559663502
2023-01-17 00:00:00,-18.28545190284972
2023-01-17 04:00:00,-16.021855482215884
2023-01-17 08:00:00,-19.993087900838677
2023-01-17 12:00:00,-20.804634432839503
2023-01-17 16:00:00,-22.280418713495408
2023-01-17 20:00:00,-20.25022108278178
2023-01-18 00:00:00,-19.701200896019987
2023-01-18 04:00:00,-17.421763608384698
2023-01-18 08:00:00,-20.750800432222956
2023-01-18 12:00:00,-21.144821292534896
2023-01-18 16:00:00,-20.364198657670325
2023-01-18 20:00:00,-16.354755190893616
2023-01-19 00:00:00,-16.92457886916955
2023-01-19 04:00:00,-15.435084778729392
2023-01-19 08:00:00,-15.399086560764559
2023-01-19 12:00:00,-14.209542141729935
2023-01-19 16:00:00,-14.120438083046075
2023-01-19 20:00:00,-16.08522172466524
2023-01-20 00:00:00,-17.462945077220624
2023-01-20 04:00:00,-17.637123962306728
2023-01-20 08:00:00,-18.09897777832636
2023-01-20 12:00:00,-17.093036005472516
2023-01-20 16:00:00,-18.343170661195256
2023-01-20 20:00:00,-16.136717959310253
2023-01-21 00:00:00,-18.93720513808843
2023-01-21 04:00:00,-18.60588622121109
2023-01-21 08:00:00,-17.704876665461615
2023-01-21 12:00:00,-15.884436660005631
2023-01-21 16:00:00,-10.884866443387796
2023-01-21 20:00:00,-13.705798325578806
2023-01-22 00:00:00,-11.467518766174239
2023-01-22 04:00:00,-11.243658950188184
2023-01-22 08:00:00,-15.00909899915689
2023-01-22 12:00:00,-13.292565307671081
2023-01-22 16:00:00,-16.883930653271726
2023-01-22 20:00:00,-16.951470531397348
2023-01-23 00:00:00,-12.260151709722178
2023-01-23 04:00:00,-13.23471623543662
2023-01-23 08:00:00,-12.000921158562258
2023-01-23 12:00:00,-9.390102315855572
2023-01-23 16:00:00,-13.633948979007414
2023-01-23 20:00:00,-17.19473204777586
2023-01-24 00:00:00,-14.64701683954595
2023-01-24 04:00:00,-17.28123541342666
2023-01-24 08:00:00,-17.75413069408821
2023-01-24 12:00:00,-15.958806952048075
2023-01-24 16:00:00,-19.841435956148885
2023-01-24 20:00:00,-17.222235325599115
2023-01-25 00:00:00,-18.96547023203995
2023-01-25 04:00:00,-16.896794729017138
2023-01-25 08:00:00,-15.320889368241911
2023-01-25 12:00:00,-14.563033220150473
2023-01-25 16:00:00,-15.335644406678353
2023-01-25 20:00:00,-15.858228202787798
2023-01-26 00:00:00,-16.421268918363978
2023-01-26 04:00:00,-15.476910453747728
2023-01-26 08:00:00,-18.09849856448919
2023-01-26 12:00:00,-15.16539361505316
2023-01-26 16:00:00,-13.607713200796127
2023-01-26 20:00:00,-11.441246114901844
2023-01-27 00:00:00,-10.705187917851527
2023-01-27 04:00:00,-10.476807135522748
2023-01-27 08:00:00,-10.15924565449119
2023-01-27 12:00:00,-13.0896128462978
2023-01-27 16:00:00,-12.467220109935646
2023-01-27 20:00:00,-14.136478952021342
2023-01-28 00:00:00,-15.762328534343153
2023-01-28 04:00:00,-17.075949324253866
2023-01-28 08:00:00,-17.41955947340223
2023-01-28 12:00:00,-15.852729972988293
2023-01-28 16:00:00,-18.084120718671677
2023-01-28 20:00:00,-18.231092424640117
2023-01-29 00:00:00,-13.932306402401979
2023-01-29 04:00:00,-14.562280715172552
2023-01-29 08:00:00,-13.560278277691014
2023-01-29 12:00:00,-12.198718834063412
2023-01-29 16:00:00,-11.909994871295137
2023-01-29 20:00:00,-14.108311405832044
2023-01-30 00:00:00,-14.845667540506403
2023-01-30 04:00:00,-12.211388056296345
2023-01-30 08:00:00,-14.953706882929051
2023-01-30 12:00:00,-16.252086152448115
2023-01-30 16:00:00,-15.487891951954081
2023-01-30 20:00:00,-12.668535939831735
2023-01-31 00:00:00,-9.624027913362175
2023-01-31 04:00:00,-12.021636608470896
2023-01-31 08:00:00,-11.914654295689397
2023-01-31 12:00:00,-8.721151845815402
2023-01-31 16:00:00,-12.422736292561877
2023-01-31 20:00:00,-11.80810920190728
2023-02-01 00:00:00,-10.97442827445954
2023-02-01 04:00:00,-13.264131128859766
2023-02-01 08:00:00,-12.515027076566135
2023-02-01 12:00:00,-12.71308838745304
2023-02-01 16:00:00,-12.733446869866347
2023-02-01 20:00:00,-12.923093989020222
2023-02-02 00:00:00,-13.79525094972325
2023-02-02 04:00:00,-13.152585809532379
2023-02-02 08:00:00,-17.027514340008985
2023-02-02 12:00:00,-7.899079528583728
2023-02-02 16:00:00,-14.572135764120755
2023-02-02 20:00:00,-19.28556161371587
2023-02-03 00:00:00,-14.359126064517717
2023-02-03 04:00:00,-14.009039272623708
2023-02-03 08:00:00,-14.22038707501249
2023-02-03 12:00:00,-14.978488280660926
2023-02-03 16:00:00,-17.937492308776225
2023-02-03 20:00:00,-19.132479986840153
2023-02-04 00:00:00,-20.815383611844677
2023-02-04 04:00:00,-22.326470351967355
2023-02-04 08:00:00,-20.836804403112946
2023-02-04 12:00:00,-20.13664935279166
2023-02-04 16:00:00,-16.88364269767938
2023-02-04 20:00:00,-16.463747024876042
2023-02-05 00:00:00,-15.825579985171462
2023-02-05 04:00:00,-16.818542187360503
2023-02-05 08:00:00,-17.24605924597926
2023-02-05 12:00:00,-23.473417250654492
2023-02-05 16:00:00,-20.129850661437708
2023-02-05 20:00:00,-22.034082899474424
2023-02-06 00:00:00,-21.977081658915672
2023-02-06 04:00:00,-20.750199384390207
2023-02-06 12:00:00,-21.918332136222055
2023-02-06 16:00:00,-21.792139372064767
2023-02-06 20:00:00,-22.058877560218164
2023-02-07 00:00:00,-22.822197368359042
2023-02-07 04:00:00,-25.11020794669265
2023-02-07 08:00:00,-25.744695635987657
2023-02-07 12:00:00,-22.888379325869273
2023-02-07 16:00:00,-23.10724591484407
2023-02-07 20:00:00,-26.2753187464552
2023-02-08 00:00:00,-26.261272255507322
2023-02-08 04:00:00,-28.04898527639137
2023-02-08 08:00:00,-27.159794229232553
2023-02-08 12:00:00,-26.805569419314086
2023-02-08 16:00:00,-29.803850407492508
2023-02-08 20:00:00,-36.00188159900493
2023-02-09 00:00:00,-29.95751401940047
2023-02-09 04:00:00,-34.014612617325845
2023-02-09 08:00:00,-33.451806389442595
2023-02-09 12:00:00,-43.52298650906857
2023-02-09 16:00:00,-35.86587239624426
2023-02-09 20:00:00,-31.749418859353206
2023-02-10 00:00:00,-30.384887184747875
2023-02-10 04:00:00,-30.79238416869793
2023-02-10 08:00:00,-30.627828018196944
2023-02-10 12:00:00,-31.220285261334645
2023-02-10 16:00:00,-31.07756173235658
2023-02-10 20:00:00,-34.015501543438845
2023-02-11 00:00:00,-32.56165640438265
2023-02-11 04:00:00,-34.33966613718102
2023-02-11 08:00:00,-34.22325494396923
2023-02-11 12:00:00,-35.94541251347457
2023-02-11 16:00:00,-35.97599649182051
2023-02-11 20:00:00,-34.405047636094956
2023-02-12 00:00:00,-34.49606819155519
2023-02-12 04:00:00,-34.66619648708231
2023-02-12 08:00:00,-33.78881572876954
2023-02-12 12:00:00,-33.94408952214381
2023-02-12 16:00:00,-33.0352812158918
2023-02-12 20:00:00,-33.90595164600897
2023-02-13 00:00:00,-32.88792136144612
2023-02-13 04:00:00,-32.366041249408205
2023-02-13 08:00:00,-33.04680694472554
2023-02-13 12:00:00,-33.27424476613599
2023-02-13 16:00:00,-31.896436598452986
2023-02-13 20:00:00,-31.392585435505747
2023-02-14 00:00:00,-30.608011205594693
2023-02-14 04:00:00,-30.617926740332333
2023-02-14 08:00:00,-30.553574131842666
2023-02-14 12:00:00,-30.624194721479384
2023-02-14 16:00:00,-30.579521656833005
2023-02-14 20:00:00,-30.577317695499236
2023-02-15 00:00:00,-30.57759335185652
2023-02-15 04:00:00,-30.549097380944744
2023-02-15 08:00:00,-30.591218200323002
2023-02-15 12:00:00,-30.55178074685912
2023-02-15 16:00:00,-30.611614817704385
2023-02-15 20:00:00,-30.777421156580118
2023-02-16 00:00:00,-30.62847645970629
2023-02-16 04:00:00,-30.16265237840577
2023-02-16 08:00:00,-29.452366613909348
2023-02-16 12:00:00,-31.290855422989033
2023-02-16 16:00:00,-30.351530444576294
2023-02-16 20:00:00,-26.765573896494047
2023-02-17 00:00:00,-27.884050111230913
2023-02-17 04:00:00,-27.065774244759
2023-02-17 08:00:00,-26.96202772604183
2023-02-17 12:00:00,-28.66469380914659
2023-02-17 16:00:00,-28.596631597616472
2023-02-17 20:00:00,-29.576969427789326
2023-02-18 00:00:00,-27.232796677003176
2023-02-18 04:00:00,-28.059458272407802
2023-02-18 08:00:00,-27.785372162169484
2023-02-18 12:00:00,-30.961737046132757
2023-02-18 16:00:00,-30.503869990126528
2023-02-18 20:00:00,-30.74707828789001
2023-02-19 00:00:00,-31.033619057583554
2023-02-19 04:00:00,-29.438079759391933
2023-02-19 08:00:00,-30.969513809707433
2023-02-19 12:00:00,-26.7257510820706
2023-02-19 16:00:00,-25.508495364753973
2023-02-19 20:00:00,-25.88046052116935
2023-02-20 00:00:00,-19.791786422802158
2023-02-20 04:00:00,-29.74003896835525
2023-02-20 08:00:00,-24.20193527375831
2023-02-20 12:00:00,-15.133710388617352
2023-02-20 16:00:00,-12.591086115580248
2023-02-20 20:00:00,-10.030539903498244
2023-02-21 00:00:00,-9.395568564894829
2023-02-21 04:00:00,-13.718942317330749
2023-02-21 08:00:00,-16.498250577905047
2023-02-21 12:00:00,-16.200454032614466
2023-02-21 16:00:00,-15.623368459717419
2023-02-21 20:00:00,-18.00996866697473
2023-02-22 00:00:00,-14.101014232025372
2023-02-22 04:00:00,-10.595804856192574
2023-02-22 08:00:00,-11.520919903392807
2023-02-22 12:00:00,-9.954003488299188
2023-02-22 16:00:00,-11.077389905943038
2023-02-22 20:00:00,-12.559669277754129
2023-02-23 00:00:00,-13.228228281122943
2023-02-23 04:00:00,-14.447885880301126
2023-02-23 08:00:00,-13.678323265962133
2023-02-23 12:00:00,-15.942721597784148
2023-02-23 16:00:00,-15.705705617871287
2023-02-23 20:00:00,-15.283045703656386
2023-02-24 00:00:00,-16.171990768006292
2023-02-24 04:00:00,-16.811910161648534
2023-02-24 08:00:00,-17.87680345027905
2023-02-24 12:00:00,-13.444796069158425
2023-02-24 16:00:00,-13.48881825621989
2023-02-24 20:00:00,-15.468248933676827
2023-02-25 00:00:00,-12.440831169062333
2023-02-25 04:00:00,-15.25556233395751
2023-02-25 08:00:00,-19.928074058074227
2023-02-25 12:00:00,-21.485206896748355
2023-02-25 16:00:00,-19.907883558618007
2023-02-25 20:00:00,-15.775826985831108
2023-02-26 00:00:00,-12.934314339558235
2023-02-26 04:00:00,-13.893463998273445
2023-02-26 08:00:00,-11.375488098317271
2023-02-26 12:00:00,-12.708437115030907
2023-02-26 16:00:00,-14.385239098807773
2023-02-26 20:00:00,-13.560882512614672
2023-02-27 00:00:00,-10.37175975254167
2023-02-27 04:00:00,-13.768145045448676
2023-02-27 08:00:00,-12.35078492937841
2023-02-27 12:00:00,-9.711452579086602
2023-02-27 16:00:00,-9.58286529196078
2023-02-27 20:00:00,-10.094047974609223
2023-02-28 00:00:00,-13.035436748001315
2023-02-28 04:00:00,-8.669968434967947
2023-02-28 08:00:00,-11.495963960273656
2023-02-28 12:00:00,-14.278259048533538
2023-02-28 16:00:00,-12.183360202309316
2023-02-28 20:00:00,-12.349077074830852
2023-03-01 00:00:00,-8.559293942510228
2023-03-01 04:00:00,-13.265256750944289
2023-03-01 08:00:00,-11.042163947690325
2023-03-01 12:00:00,-13.194266650965178
2023-03-01 16:00:00,-1.7052323797933635
2023-03-01 20:00:00,-4.520952329192435
2023-03-02 00:00:00,-7.048881667451566
2023-03-02 04:00:00,-6.897177613546643
2023-03-02 08:00:00,-6.991950741008215
2023-03-02 12:00:00,2.284158680774331
2023-03-02 16:00:00,1.847758022061056
2023-03-02 20:00:00,2.858833405452393
2023-03-03 00:00:00,16.767077760890782
2023-03-03 04:00:00,21.228010827162294
2023-03-03 08:00:00,19.40722534011082
2023-03-03 12:00:00,20.478547183569457
2023-03-03 16:00:00,17.322522894121022
2023-03-03 20:00:00,13.563969958296632
2023-03-04 00:00:00,16.99768546206751
2023-03-04 04:00:00,19.35929428102206
2023-03-04 08:00:00,17.60751551231997
2023-03-04 12:00:00,16.2006372709104
2023-03-04 16:00:00,17.776718966240068
2023-03-04 20:00:00,16.568216133283826
2023-03-05 00:00:00,18.09995344306853
2023-03-05 04:00:00,16.25712426731549
2023-03-05 08:00:00,17.493747263663934
2023-03-05 12:00:00,15.44958474116532
2023-03-05 16:00:00,15.811862414383889
2023-03-05 20:00:00,17.93706899926592
2023-03-06 00:00:00,16.765892206392845
2023-03-06 04:00:00,18.495639767388273
2023-03-06 08:00:00,16.948424379413023
2023-03-06 12:00:00,18.14049092725359
2023-03-06 16:00:00,18.190612361150272
2023-03-06 20:00:00,17.344372645393506
2023-03-07 00:00:00,16.667044187652543
2023-03-07 04:00:00,16.284134176037554
2023-03-07 08:00:00,18.226911242962654
2023-03-07 12:00:00,20.238579609362596
2023-03-07 16:00:00,15.154255281868062
2023-03-07 20:00:00,15.65581865582569
2023-03-08 00:00:00,16.790852310636122
2023-03-08 04:00:00,16.335789549355994
2023-03-08 08:00:00,13.147595964056087
2023-03-08 12:00:00,13.815677989090961
2023-03-08 16:00:00,12.878679390049054
2023-03-08 20:00:00,12.403088600124665
2023-03-09 00:00:00,8.708673934992254
2023-03-09 04:00:00,9.062573257248536
2023-03-09 08:00:00,10.96163688612437
2023-03-09 12:00:00,10.348986979726163
2023-03-09 16:00:00,15.504149580832586
2023-03-09 20:00:00,20.595045485175522
2023-03-10 00:00:00,22.92300595316288
2023-03-10 04:00:00,25.990600664926983
2023-03-10 08:00:00,30.581663049008334
2023-03-10 12:00:00,29.99155884170616
2023-03-10 16:00:00,26.015870643401247
2023-03-10 20:00:00,24.94007675016061
2023-03-11 00:00:00,19.79634974868498
2023-03-11 04:00:00,25.3211571914167
2023-03-11 08:00:00,27.971847643405333
2023-03-11 12:00:00,21.887851203088335
2023-03-11 16:00:00,20.432879952575355
2023-03-11 20:00:00,19.49373831028467
2023-03-12 00:00:00,17.915245188123784
2023-03-12 04:00:00,18.972431184047483
2023-03-12 08:00:00,16.84247245493204
2023-03-12 12:00:00,15.708340975556284
2023-03-12 16:00:00,10.385879372763963
2023-03-12 20:00:00,10.570647978933712
2023-03-13 00:00:00,11.985748869988646
2023-03-13 04:00:00,8.958510410218693
2023-03-13 08:00:00,9.73065673889215
2023-03-13 12:00:00,0.42991575890891953
2023-03-13 16:00:00,3.824753591894371
2023-03-13 20:00:00,5.408473058496266
2023-03-14 00:00:00,4.375768411651921
2023-03-14 04:00:00,4.1173453022057
2023-03-14 08:00:00,1.5208981130976134
2023-03-14 12:00:00,-9.274109151625549
2023-03-14 16:00:00,-5.0851763105088486
2023-03-14 20:00:00,-4.849693213588905
2023-03-15 00:00:00,-7.397042864331548
2023-03-15 04:00:00,-6.852275257247679
2023-03-15 08:00:00,-3.96793471898761
2023-03-15 12:00:00,1.71136569648053
2023-03-15 16:00:00,3.616958053791924
2023-03-15 20:00:00,4.500827995514202
2023-03-16 00:00:00,3.615544894171248
2023-03-16 04:00:00,0.6335216534896142
2023-03-16 08:00:00,-0.1410255598526765
2023-03-16 12:00:00,-0.6527483858900233
2023-03-16 16:00:00,0.9937605174183413
2023-03-16 20:00:00,0.5776715819832676
2023-03-17 00:00:00,-1.2566980176396534
2023-03-17 04:00:00,-4.673839008021426
2023-03-17 08:00:00,-7.072380918934641
2023-03-17 12:00:00,-4.881368160284386
2023-03-17 16:00:00,-6.065083143803056
2023-03-17 20:00:00,-7.624174346932824
2023-03-18 00:00:00,-10.301055771613946
2023-03-18 04:00:00,-9.339952530380819
2023-03-18 08:00:00,-9.934373673219032
2023-03-18 12:00:00,-7.644989152399519
2023-03-18 16:00:00,-8.59221781852896
2023-03-18 20:00:00,-4.396121991047793
2023-03-19 00:00:00,-6.792244882050423
2023-03-19 04:00:00,-9.520279060417488
2023-03-19 08:00:00,-6.771553411796018
2023-03-19 12:00:00,-8.616347285801425
2023-03-19 16:00:00,-7.119728280330952
2023-03-19 20:00:00,-5.146738061743714
2023-03-20 00:00:00,-0.7364322487049918
2023-03-20 04:00:00,-3.248759835630463
2023-03-20 08:00:00,0.39190309356441744
2023-03-20 12:00:00,-0.42943264902947254
2023-03-20 16:00:00,2.6283385640578594
2023-03-20 20:00:00,3.1154550705167576
2023-03-21 00:00:00,1.2065756104486354
2023-03-21 04:00:00,5.290012215705248
2023-03-21 08:00:00,3.815811799327994
2023-03-21 12:00:00,1.1201854397884368
2023-03-21 16:00:00,0.10648581039828664
2023-03-21 20:00:00,-0.48336186451222163
2023-03-22 00:00:00,1.0410586372456117
2023-03-22 04:00:00,2.3244047103772374
2023-03-22 08:00:00,3.2531074868187764
2023-03-22 12:00:00,2.3127937541761217
2023-03-22 16:00:00,7.559401235049988
2023-03-22 20:00:00,6.354874426637526
2023-03-23 00:00:00,6.449099186938323
2023-03-23 04:00:00,5.553260682225957
2023-03-23 08:00:00,4.910984403299948
2023-03-23 12:00:00,3.7549270521592657
2023-03-23 16:00:00,6.159118464219281
2023-03-23 20:00:00,5.084203830640377
2023-03-24 00:00:00,4.484438898013617
2023-03-24 04:00:00,1.98815550198476
2023-03-24 08:00:00,5.911175905355244
2023-03-24 12:00:00,8.096403732919287
2023-03-24 16:00:00,7.337935933497409
2023-03-24 20:00:00,8.712047753089854
2023-03-25 00:00:00,6.6644294313081955
2023-03-25 04:00:00,4.992990292543214
2023-03-25 08:00:00,6.719877441951602
2023-03-25 12:00:00,4.354175512062757
2023-03-25 16:00:00,7.465619360082345
2023-03-25 20:00:00,6.48730732588893
2023-03-26 00:00:00,6.552079572355242
2023-03-26 04:00:00,6.6088443395942305
2023-03-26 08:00:00,6.500221597606077
2023-03-26 12:00:00,7.078610841710276
2023-03-26 16:00:00,7.287595689041668
2023-03-26 20:00:00,6.802253122449888
2023-03-27 00:00:00,8.041857590340255
2023-03-27 04:00:00,8.71528907051422
2023-03-27 08:00:00,9.04197729181855
2023-03-27 12:00:00,11.359525311177123
2023-03-27 16:00:00,11.470905765401909
2023-03-27 20:00:00,11.456863657884377
2023-03-28 00:00:00,11.508635747495983
2023-03-28 04:00:00,11.519990705290972
2023-03-28 08:00:00,11.49044329720476
2023-03-28 12:00:00,11.493414125679323
2023-03-28 16:00:00,11.511172951402006
2023-03-28 20:00:00,11.533481740099578
2023-03-29 00:00:00,11.838381196257679
2023-03-29 04:00:00,11.789165835422121
2023-03-29 08:00:00,11.914337924399163
2023-03-29 12:00:00,11.680046228193437
2023-03-29 16:00:00,11.718995513624119
2023-03-29 20:00:00,11.680733948625196
2023-03-30 00:00:00,11.686473364490855
2023-03-30 04:00:00,1.6495464792286991
2023-03-30 08:00:00,1.7401923113774156
2023-03-30 12:00:00,1.6951590756920278
2023-03-30 16:00:00,1.775214203507782
2023-03-30 20:00:00,1.7947765548674777
2023-03-31 00:00:00,1.9055294654522281
2023-03-31 04:00:00,1.8600051060487555
2023-03-31 08:00:00,1.866531841456928
2023-03-31 12:00:00,1.7298675400450516
2023-03-31 16:00:00,1.8371589174187999
2023-03-31 20:00:00,1.9249688011939934
2023-04-01 00:00:00,1.973359452172313
2023-04-01 04:00:00,1.859459339899561
2023-04-01 08:00:00,1.728703745611244
2023-04-01 12:00:00,1.8686460401689426
2023-04-01 16:00:00,1.8151291788247075
2023-04-01 20:00:00,1.6862073854640254
2023-04-02 00:00:00,1.5755657692033107
2023-04-02 04:00:00,1.6957383564746518
2023-04-02 08:00:00,1.8087798576203322
2023-04-02 12:00:00,1.8126811988783185
2023-04-02 16:00:00,1.8226797542182094
2023-04-02 20:00:00,1.658593801885888
2023-04-03 00:00:00,1.7804434486491327
2023-04-03 04:00:00,1.7851246376197902
2023-04-03 08:00:00,1.8136853121653782
2023-04-03 12:00:00,1.7373499412277578
